Administrator,FundID,Fund,Date,UnitPrice,CurrencyCode
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,24/02/2014,0.88668108,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,25/02/2014,0.888109744,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,26/02/2014,0.889597237,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,27/02/2014,0.889864385,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,28/02/2014,0.887241185,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,01/03/2014,0.887241185,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,02/03/2014,0.887241185,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,03/03/2014,0.891426861,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,04/03/2014,0.882236362,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,05/03/2014,0.891576767,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,06/03/2014,0.891944587,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,07/03/2014,0.893958092,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,08/03/2014,0.893958092,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,09/03/2014,0.893958092,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,10/03/2014,0.894818783,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,11/03/2014,0.893540382,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,12/03/2014,0.891201019,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,13/03/2014,0.887274325,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,14/03/2014,0.883974314,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,15/03/2014,0.883974314,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,16/03/2014,0.883974314,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,17/03/2014,0.876697302,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,18/03/2014,0.878167987,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,19/03/2014,0.883230805,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,20/03/2014,0.886205137,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,21/03/2014,0.879304171,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,22/03/2014,0.879304171,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,23/03/2014,0.879304171,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,24/03/2014,0.884283602,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,25/03/2014,0.881200433,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,26/03/2014,0.882503808,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,27/03/2014,0.88597101,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,28/03/2014,0.881158769,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,29/03/2014,0.881158769,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,30/03/2014,0.881158769,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,31/03/2014,0.882144809,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,01/04/2014,0.887353957,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,02/04/2014,0.890761793,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,03/04/2014,0.895679057,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,04/04/2014,0.895164549,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,05/04/2014,0.895164549,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,06/04/2014,0.895164549,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,07/04/2014,0.895755351,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,08/04/2014,0.891428053,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,09/04/2014,0.878362536,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,10/04/2014,0.882799208,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,11/04/2014,0.885565817,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,12/04/2014,0.885565817,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,13/04/2014,0.885565817,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,14/04/2014,0.875384867,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,15/04/2014,0.870551884,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,16/04/2014,0.871951997,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,17/04/2014,0.872576177,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,18/04/2014,0.872576177,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,19/04/2014,0.872576177,GBP
