Administrator,FundID,Fund,Date,UnitPrice,CurrencyCode
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,16/02/2014,2.780499935,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,17/02/2014,2.786900043,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,18/02/2014,2.796000004,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,19/02/2014,2.80279994,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,20/02/2014,2.784399986,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,21/02/2014,2.807600021,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,22/02/2014,2.807600021,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,23/02/2014,2.807600021,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,24/02/2014,2.812400103,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,25/02/2014,2.81520009,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,26/02/2014,2.816600084,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,27/02/2014,2.806699991,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,28/02/2014,2.827199936,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,01/03/2014,2.827199936,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,02/03/2014,2.827199936,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,03/03/2014,2.791699886,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,04/03/2014,2.811000109,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,05/03/2014,2.824399948,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,06/03/2014,2.838099957,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,07/03/2014,2.837800026,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,08/03/2014,2.837800026,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,09/03/2014,2.837800026,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,10/03/2014,2.83130002,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,11/03/2014,2.831799984,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,12/03/2014,2.808000088,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,13/03/2014,2.794800043,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,14/03/2014,2.759200096,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,15/03/2014,2.759200096,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,16/03/2014,2.759200096,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,17/03/2014,2.764300108,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,18/03/2014,2.788300037,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,19/03/2014,2.80189991,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,20/03/2014,2.777199984,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,21/03/2014,2.801100016,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,22/03/2014,2.801100016,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,23/03/2014,2.801100016,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,24/03/2014,2.781899929,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,25/03/2014,2.782299995,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,26/03/2014,2.805000067,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,27/03/2014,2.773299932,GBP
